Device ID,X Position,Y Position,Region,Net_device id, connectivityType,latency
45304,116.55179903787332,40.07547273635224,Beijing,beijing_man2,ethernet,0.001571949521269201
45305,117.16701292971837,38.9259732911805,Tianjin,tianjin_man2,ethernet,0.001934445937545744
45306,114.51024888272909,37.84743527988401,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0012022236620698357
45307,115.419693244677,37.79122356635387,Hengshui,shijiangzhuang_man2,ethernet,0.001161205111100247
45308,118.19646078065327,39.5547701871628,Tangshan,tangshan_man2,ethernet,0.0011122737654085894
45309,114.60009566494409,36.5955149143337,Handan,handan_man1,ethernet,0.0017001903675979211
45310,115.44550089260481,38.81644265574802,Baoding,baoding_man1,ethernet,0.0013551736307625402
45311,114.09578933168085,40.069377660791254,Zhangjiakou,zhangjiako_man1,ethernet,0.001330544894150945
45312,116.65858472776935,39.604044148171276,Langfang,langfang_man1,ethernet,0.0017483814505786688
45313,116.94397379614999,38.23271279821611,Cangzhou,cangzhou_man1,ethernet,0.0019816503305352335
45314,114.42194666267535,37.11420028554786,Xingtai,xingtai_man1,ethernet,0.0018408982751080653
45315,116.38904748762444,39.82042415737984,Beijing,beijing_man1,ethernet,0.001419407153776918
45316,117.32284173225497,38.997566059807724,Tianjin,tianjin_man2,ethernet,0.0017939741694875243
45317,114.34988243028653,38.15578464964727,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0013807524126796767
45318,115.81421928809625,37.65117682953438,Hengshui,hengshui_man1,ethernet,0.0014076905528255716
45319,118.04482037071222,39.57529784565124,Tangshan,tangshan_man2,ethernet,0.0018122755534350323
45320,114.36532750775092,36.74703415236861,Handan,handan_man1,ethernet,0.0016633551759082845
45321,115.65906293382008,38.74902734324159,Baoding,cangzhou_man2,ethernet,0.0015929799301010455
45322,115.37032280496672,39.868678256863895,Zhangjiakou,baoding_man2,ethernet,0.0011071855746245056
45323,116.70915182161613,39.57031747159907,Langfang,langfang_man1,ethernet,0.0016345460683476955
45324,116.69615347765972,38.30029991724801,Cangzhou,cangzhou_man1,ethernet,0.0013705176747398546
45325,114.44855772909824,37.14309304125376,Xingtai,xingtai_man1,ethernet,0.0016652381878160516
45326,116.25741516459426,39.96895017153162,Beijing,beijing_man1,ethernet,0.0011926728058487867
45327,117.2504241328396,38.95511787276467,Tianjin,tianjin_man2,ethernet,0.0019418311679658487
45328,114.33101909451176,38.03801024905968,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0017121863893924077
45329,115.38709582893092,37.70431546046717,Hengshui,hengshui_man1,ethernet,0.001989224790310968
45330,118.13941729091574,39.70323068988151,Tangshan,tangshan_man2,ethernet,0.0011385104738672468
45331,114.5821185503205,36.488638229398326,Handan,handan_man1,ethernet,0.0016469815371342438
45332,115.4494985462367,38.996061107396244,Baoding,baoding_man1,ethernet,0.0014683390685087225
45333,115.25778564777946,39.884717591482165,Zhangjiakou,baoding_man2,ethernet,0.001878724228597258
45334,116.61618670499331,39.550556000374606,Langfang,langfang_man1,ethernet,0.0018177821906899005
45335,116.98153011084966,38.367728678541184,Cangzhou,cangzhou_man1,ethernet,0.0011626391945510765
45336,114.42148247283168,37.021479189150334,Xingtai,xingtai_man1,ethernet,0.0014937736023556618
45337,116.59393576302804,39.98247704879556,Beijing,beijing_man2,ethernet,0.0017833475724441752
45338,117.08834086405331,39.08270755552172,Tianjin,tianjin_man2,ethernet,0.0018059999066345274
45339,114.62004680081274,37.93387274212046,Shijiazhuang,shijiangzhuang_man1,ethernet,0.00195686231711319
45340,115.80004917583473,37.58301842397565,Hengshui,hengshui_man1,ethernet,0.0011455753590911063
45341,118.29771844794887,39.75154999487278,Tangshan,tangshan_man1,ethernet,0.0016765895010295044
45342,114.40614675028257,36.54424857959454,Handan,handan_man1,ethernet,0.001240570983682333
45343,115.55266693591787,39.07221703363749,Baoding,baoding_man2,ethernet,0.001220338382053903
45344,113.7182933795727,40.93515251535615,Zhangjiakou,zhangjiako_man2,ethernet,0.0010938786397629732
45345,116.66999786847734,39.594901109248894,Langfang,langfang_man1,ethernet,0.001922676528241902
45346,116.68300116753832,38.267478999784366,Cangzhou,cangzhou_man1,ethernet,0.001658911414822837
45347,114.53586471873689,36.971182571004576,Xingtai,xingtai_man1,ethernet,0.0016259293490873627
45348,116.48110257696487,39.80974222181988,Beijing,beijing_man1,ethernet,0.0011971052220844309
45349,117.28351786709932,38.978690312452066,Tianjin,tianjin_man2,ethernet,0.001974531986145324
45350,114.35071837969404,38.10789084051098,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0017625016605688278
45351,115.79203978748907,37.91430409926773,Hengshui,hengshui_man2,ethernet,0.0017247685849202277
45352,118.13423408641661,39.6936568355389,Tangshan,tangshan_man2,ethernet,0.001787901593235691
45353,114.49495851998986,36.60515465356807,Handan,handan_man1,ethernet,0.0015842846150382266
45354,115.26493413196582,38.852673736012775,Baoding,baoding_man1,ethernet,0.0011098450934339153
45355,113.56762166113158,40.60488920828626,Zhangjiakou,zhangjiako_man1,ethernet,0.0018678562580479831
45356,116.69107204138746,39.57298535922975,Langfang,langfang_man1,ethernet,0.0014122862257896882
45357,116.6935487582324,38.25884982663126,Cangzhou,cangzhou_man1,ethernet,0.0018180993800784955
45358,114.621112511065,37.0298210614868,Xingtai,xingtai_man1,ethernet,0.0013282031405252171
45359,116.20579579936155,39.91183971602433,Beijing,beijing_man1,ethernet,0.0016680761996787682
45360,117.2216213135359,39.161310863147214,Tianjin,tianjin_man2,ethernet,0.0017920566994573165
45361,114.59465325746696,38.140839153905745,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0010587108263552486
45362,115.7990756360447,37.8986965525157,Hengshui,hengshui_man2,ethernet,0.001552145863709693
45363,118.24680726423169,39.75305108044077,Tangshan,tangshan_man1,ethernet,0.0019247838694105121
45364,114.33803711794083,36.52028186185606,Handan,handan_man1,ethernet,0.0015392958945753116
45365,115.19752560351158,38.86605222965996,Baoding,baoding_man1,ethernet,0.0013518901515126819
45366,116.13082019147066,40.170667538301075,Zhangjiakou,beijing_man2,ethernet,0.0014463700832217773
45367,116.77235154458587,39.56930055136538,Langfang,langfang_man1,ethernet,0.001621591724299559
45368,116.7132384020394,38.29348276315495,Cangzhou,cangzhou_man1,ethernet,0.001941855361197938
45369,114.35592602916186,37.05186557790522,Xingtai,xingtai_man1,ethernet,0.001907180063690835
45370,116.41921843521087,39.7668063914301,Beijing,beijing_man1,ethernet,0.0013509016033768839
45371,117.19268175122868,38.93585987301093,Tianjin,tianjin_man2,ethernet,0.0010777047436833973
45372,114.3016260902311,38.119494221808324,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0019599831794708273
45373,115.83469204830233,37.55326804538212,Hengshui,hengshui_man1,ethernet,0.0012985812617428724
45374,118.0859295873088,39.75152904200569,Tangshan,tangshan_man1,ethernet,0.0017987118202983815
45375,114.60731032802474,36.703807172403536,Handan,handan_man1,ethernet,0.0015841354373821372
45376,115.5178258970525,38.78755949041302,Baoding,baoding_man1,ethernet,0.0014268025170105822
45377,115.53831881985755,41.421294558330665,Zhangjiakou,zhangjiako_man2,ethernet,0.0019274778640512272
45378,116.75479880717181,39.5345782215798,Langfang,langfang_man1,ethernet,0.0018989438737022765
45379,116.70206870513066,38.22009247449474,Cangzhou,cangzhou_man1,ethernet,0.0018883541530867489
45380,114.60206491180608,37.07032855796913,Xingtai,xingtai_man1,ethernet,0.0013291363725427894
45381,116.35557946883263,39.71909978130844,Beijing,beijing_man1,ethernet,0.0016079388712151358
45382,117.17789508012021,39.18047579768136,Tianjin,tianjin_man2,ethernet,0.0018533563440643872
45383,114.4685226995341,37.85022951760057,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0017044075405967141
45384,115.90719196451,37.65939916073092,Hengshui,hengshui_man1,ethernet,0.0019602127183896015
45385,118.38404691989193,39.71662994675292,Tangshan,tangshan_man1,ethernet,0.0017136360183840353
45386,114.53603781846816,36.647416182398416,Handan,handan_man1,ethernet,0.0011792574354421033
45387,115.41089502168987,39.06170413207773,Baoding,baoding_man2,ethernet,0.0010202635101307644
45388,113.57624515688173,40.65469312516229,Zhangjiakou,zhangjiako_man2,ethernet,0.0016820737884528604
45389,116.7297241399886,39.59956232655522,Langfang,langfang_man1,ethernet,0.0011859681664204104
45390,116.90390460373915,38.37370180232755,Cangzhou,cangzhou_man1,ethernet,0.0010491166575057863
45391,114.55261957255588,37.110103038828996,Xingtai,xingtai_man1,ethernet,0.0013501190966257546
45392,116.15833861612943,39.99301271534713,Beijing,beijing_man1,ethernet,0.0010130519192786361
45393,117.02469091504848,39.015841994817414,Tianjin,tianjin_man2,ethernet,0.0018445856860365576
45394,114.64512290974906,37.9688952183167,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0015252044365697698
45395,115.94511797324645,37.80985712012622,Hengshui,hengshui_man2,ethernet,0.0012366327089238377
45396,118.3183386696766,39.64631913258561,Tangshan,tangshan_man2,ethernet,0.0017644634360150558
45397,114.43725422669267,36.46361303522672,Handan,handan_man1,ethernet,0.0018643584894468147
45398,115.5318593533383,39.090829139385946,Baoding,baoding_man2,ethernet,0.0013670247817506764
45399,113.68050100061234,40.409350237636396,Zhangjiakou,zhangjiako_man1,ethernet,0.0012465198750612632
45400,116.66844917769023,39.59620214350601,Langfang,langfang_man1,ethernet,0.001990711597488593
45401,116.77763979464386,38.21969083939866,Cangzhou,cangzhou_man1,ethernet,0.001986933779624625
45402,114.67348718885899,36.97490712983929,Xingtai,xingtai_man1,ethernet,0.001519970022658866
45403,116.34793562535243,39.71084156139571,Beijing,beijing_man1,ethernet,0.0014226776499904898
45404,117.2630976455024,39.173196576390446,Tianjin,tianjin_man2,ethernet,0.001588277921195631
45405,114.58729250980893,37.87908192837182,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0010203804032551016
45406,115.5613689378819,37.49874171374841,Hengshui,hengshui_man1,ethernet,0.0013555403003924975
45407,118.00939705918695,39.67033798177291,Tangshan,tangshan_man2,ethernet,0.001656979460856944
45408,114.58389241376184,36.5066118028165,Handan,handan_man1,ethernet,0.001481621101154469
45409,115.82738572288645,38.82011007505555,Baoding,cangzhou_man2,ethernet,0.001447019381899109
45410,114.39523704838471,41.64513940754089,Zhangjiakou,zhangjiako_man2,ethernet,0.0012266353347621308
45411,116.71462826063431,39.47736149720171,Langfang,langfang_man1,ethernet,0.0017301089846859692
45412,116.96361652938761,38.21002973185141,Cangzhou,cangzhou_man1,ethernet,0.001467790960834822
45413,114.46802873665642,37.10788271314093,Xingtai,xingtai_man1,ethernet,0.0015073902863858729
45414,116.38370274377765,39.925509081858436,Beijing,beijing_man1,ethernet,0.0019258392956156317
45415,117.17015351953621,39.04338672691247,Tianjin,tianjin_man2,ethernet,0.0018282778048457557
45416,114.54642695706774,37.95880214731437,Shijiazhuang,shijiangzhuang_man1,ethernet,0.001956604728032751
45417,115.57896531669111,37.948690645045076,Hengshui,hengshui_man2,ethernet,0.0019574060509516765
45418,118.11338123588006,39.5449668342583,Tangshan,tangshan_man2,ethernet,0.0011902841017709042
45419,114.48530821226927,36.73456864267384,Handan,handan_man1,ethernet,0.0011913985511533274
45420,115.5602053301596,38.81724208608621,Baoding,baoding_man1,ethernet,0.0010395214728624357
45421,114.08625446831905,41.625607448421896,Zhangjiakou,zhangjiako_man2,ethernet,0.001806099455241625
45422,116.74103743688481,39.514432327560534,Langfang,langfang_man1,ethernet,0.0014835903394559728
45423,116.96806407761622,38.34045589026571,Cangzhou,cangzhou_man1,ethernet,0.001173261533669125
45424,114.51799167790652,37.140101029397,Xingtai,xingtai_man1,ethernet,0.0015478896170327365
45425,116.30126258002424,39.90342726273483,Beijing,beijing_man1,ethernet,0.001732966484774281
45426,117.12892630921239,38.95312133465458,Tianjin,tianjin_man2,ethernet,0.0019035493061858018
45427,114.50016814407005,38.08357897253803,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0014014895602615638
45428,115.72452212088231,37.531963362504285,Hengshui,hengshui_man1,ethernet,0.0010200318979579808
45429,118.29358309302971,39.60584490847672,Tangshan,tangshan_man2,ethernet,0.0015567634449051497
45430,114.4421184685612,36.53481692634819,Handan,handan_man1,ethernet,0.0012136233429870008
45431,115.24597865750839,38.7775846668453,Baoding,baoding_man1,ethernet,0.0019135221613754416
45432,115.8655353176586,40.63269658915359,Zhangjiakou,zhangjiako_man1,ethernet,0.0017866707586178332
45433,116.7525195164642,39.495948380929285,Langfang,langfang_man1,ethernet,0.001081715662284302
45434,116.7846571966571,38.38716601007699,Cangzhou,cangzhou_man1,ethernet,0.0016770060036232779
45435,114.63774960301228,37.11794424515653,Xingtai,xingtai_man1,ethernet,0.001114606981118905
45436,116.20319587050861,40.02902193413466,Beijing,beijing_man2,ethernet,0.0017054864874593374
45437,117.34226099531394,39.234146562594994,Tianjin,tianjin_man2,ethernet,0.0018824480815589056
45438,114.47560780261912,38.17919689297561,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0015838977703017745
45439,115.56453899354058,37.97039799943703,Hengshui,hengshui_man2,ethernet,0.0011547526615951244
45440,118.29164700219087,39.71082687465499,Tangshan,tangshan_man1,ethernet,0.001428139419537014
45441,114.60678350071143,36.74039540700282,Handan,handan_man1,ethernet,0.0011055487604664683
45442,115.56482513749629,39.07326707974789,Baoding,baoding_man2,ethernet,0.0011058164844161638
45443,115.6364010998884,39.94231181737594,Zhangjiakou,beijing_man1,ethernet,0.0018538242218527111
45444,116.63341473075656,39.55505333825425,Langfang,langfang_man1,ethernet,0.0014668764285375
45445,116.6346370964333,38.271713981284464,Cangzhou,cangzhou_man1,ethernet,0.0011635283872488205
45446,114.61206877706054,37.12272308336488,Xingtai,xingtai_man1,ethernet,0.001385176534171441
45447,116.36528717554344,40.01606881009377,Beijing,beijing_man2,ethernet,0.0016174383264830464
45448,117.39901460198517,38.98204746153145,Tianjin,tianjin_man2,ethernet,0.001742881281071907
45449,114.67158996674718,38.064955044177665,Shijiazhuang,shijiangzhuang_man1,ethernet,0.001276040240414952
45450,115.40682383534978,37.67878729025596,Hengshui,hengshui_man1,ethernet,0.001574034267414785
45451,118.3554267302685,39.65082583887247,Tangshan,tangshan_man2,ethernet,0.0018810424136890469
45452,114.30691376850523,36.5413274257442,Handan,handan_man1,ethernet,0.001744817384979189
45453,115.25479839912718,38.83896767797011,Baoding,baoding_man1,ethernet,0.0011735767190891452
45454,116.03735343587189,40.66415885783141,Zhangjiakou,beijing_man2,ethernet,0.0018728115214571256
45455,116.74751313126774,39.49072268041623,Langfang,langfang_man1,ethernet,0.00149553849799548
45456,116.72693199963965,38.4089327209113,Cangzhou,cangzhou_man1,ethernet,0.0019035502360824131
45457,114.39729027572213,37.02098106061064,Xingtai,xingtai_man1,ethernet,0.0019204600219471651
45458,116.44392210505254,39.90176912104811,Beijing,beijing_man1,ethernet,0.0014879729578845479
45459,117.09593279210083,39.19705401627499,Tianjin,tianjin_man2,ethernet,0.0011250385057821157
45460,114.6899843573027,38.14471027037534,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0012978263767489363
45461,115.4643810494525,37.60699908879459,Hengshui,hengshui_man1,ethernet,0.001736796220904713
45462,118.23487567699937,39.800882674337004,Tangshan,tangshan_man1,ethernet,0.0018270473259261273
45463,114.33194740258767,36.55825257324261,Handan,handan_man1,ethernet,0.0011658152094510543
45464,115.80931580791432,38.77877077932512,Baoding,cangzhou_man2,ethernet,0.0013457245240159335
45465,115.71613163667918,41.59076016566796,Zhangjiakou,zhangjiako_man2,ethernet,0.001903163370540642
45466,116.76016268301193,39.51991923487304,Langfang,langfang_man1,ethernet,0.00118004630314441
45467,116.93973425491268,38.24851810315545,Cangzhou,cangzhou_man1,ethernet,0.0019152385905853088
45468,114.41053032750263,37.075383872549075,Xingtai,xingtai_man1,ethernet,0.0017079835841230207
45469,116.38287737352634,39.95075155192743,Beijing,beijing_man2,ethernet,0.00131715607136362
45470,117.42499077058912,39.08138189350248,Tianjin,tianjin_man2,ethernet,0.0015982492483079891
45471,114.37234547677537,37.88625645989855,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0017204650770737333
45472,115.80197844749716,37.58721664504778,Hengshui,hengshui_man1,ethernet,0.0012318511864160093
45473,118.37296289805266,39.72123025752143,Tangshan,tangshan_man1,ethernet,0.0010375104088139583
45474,114.55922703496877,36.55641999528214,Handan,handan_man1,ethernet,0.0016744857088101214
45475,115.44951557284982,38.86166985841853,Baoding,baoding_man1,ethernet,0.0016188723915425793
45476,115.40701317007671,39.987026702487704,Zhangjiakou,beijing_man1,ethernet,0.00139788593251163
45477,116.66071986276643,39.59751298615837,Langfang,langfang_man1,ethernet,0.001199384494837969
45478,117.02877675219236,38.24051897700231,Cangzhou,cangzhou_man1,ethernet,0.0014534619102733685
45479,114.58403323310417,37.17202201368507,Xingtai,xingtai_man1,ethernet,0.0015457106210283323
45480,116.66357020707808,39.89321559184326,Beijing,beijing_man2,ethernet,0.001397185008005393
45481,117.2185678231498,39.026202455675666,Tianjin,tianjin_man2,ethernet,0.0010134718241490068
45482,114.43404665670872,38.051483688423644,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0017563414524291014
45483,115.6626223555238,37.96287068342184,Hengshui,hengshui_man2,ethernet,0.0015291654893540877
45484,118.2582988418968,39.70151370858664,Tangshan,tangshan_man1,ethernet,0.0016627982300261432
45485,114.38604305397972,36.76110447892378,Handan,handan_man1,ethernet,0.0011719760115951093
45486,115.66634142559411,38.69217643335401,Baoding,cangzhou_man2,ethernet,0.0017907045049183794
45487,114.75627512767936,41.352711542809,Zhangjiakou,zhangjiako_man2,ethernet,0.0014190073183936798
45488,116.77951723620056,39.54910888623506,Langfang,langfang_man1,ethernet,0.0014066286187833432
45489,116.85658905504916,38.39882773335674,Cangzhou,cangzhou_man1,ethernet,0.001876076766631965
45490,114.50156552008686,37.15621753824468,Xingtai,xingtai_man1,ethernet,0.0010351737605132966
45491,116.13573258825181,39.969175390069815,Beijing,beijing_man1,ethernet,0.001602225270748896
45492,117.08228264646561,39.08171071722072,Tianjin,tianjin_man2,ethernet,0.0014719084978410699
45493,114.55731917490083,37.874022293709544,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0018723691692285021
45494,115.83381957284482,37.53665176872869,Hengshui,hengshui_man1,ethernet,0.0010374094551204196
45495,118.1759385989531,39.469406083664225,Tangshan,tangshan_man2,ethernet,0.0018475227240461356
45496,114.50425080310131,36.54596933361392,Handan,handan_man1,ethernet,0.001601379467726757
45497,115.20227029316284,38.92177054995892,Baoding,baoding_man1,ethernet,0.001339859233238796
45498,115.60430493491462,41.22763519674194,Zhangjiakou,zhangjiako_man2,ethernet,0.0019448402465271986
45499,116.76538707960714,39.518874834357476,Langfang,langfang_man1,ethernet,0.0018902772132715572
45500,117.02521201624363,38.365678747183146,Cangzhou,cangzhou_man1,ethernet,0.0010425933175616095
45501,114.56733954740302,36.94786943421612,Xingtai,xingtai_man1,ethernet,0.0012044507178405762
45502,116.55322189431372,40.08872815469566,Beijing,beijing_man2,ethernet,0.0012994099882580978
45503,117.19993883250727,39.20569521402176,Tianjin,tianjin_man2,ethernet,0.001620543641523608
45504,114.61181678427306,37.88800101155423,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0012642902764796976
45505,115.45219196346025,37.71303601400383,Hengshui,hengshui_man1,ethernet,0.0014744594018291932
45506,118.16120049355895,39.77487220831179,Tangshan,tangshan_man1,ethernet,0.0018707855554624053
45507,114.65636266038099,36.7420668512308,Handan,handan_man1,ethernet,0.0017689071696404108
45508,115.55674620826349,39.08705250711472,Baoding,baoding_man2,ethernet,0.0014415999325039074
45509,115.74657312706496,41.396859912376264,Zhangjiakou,zhangjiako_man2,ethernet,0.0014885429700756086
45510,116.76423093241638,39.54556538188184,Langfang,langfang_man1,ethernet,0.0010768836147281083
45511,116.91758721005935,38.30992085739777,Cangzhou,cangzhou_man1,ethernet,0.0017984678959096151
45512,114.61573081661332,37.103959693931216,Xingtai,xingtai_man1,ethernet,0.0012828491679086717
45513,116.6505569154382,39.9267349619915,Beijing,beijing_man2,ethernet,0.001546535815994038
45514,117.31328199560265,39.19716367270859,Tianjin,tianjin_man2,ethernet,0.0018462399286227399
45515,114.29985331345391,38.079604712589486,Shijiazhuang,shijiangzhuang_man1,ethernet,0.001305966570658238
45516,115.57997563899026,37.928680031720624,Hengshui,hengshui_man2,ethernet,0.001717050889846074
45517,117.94495070190254,39.65414528762754,Tangshan,tangshan_man2,ethernet,0.0012540300477446745
45518,114.51579794640911,36.56453755970801,Handan,handan_man1,ethernet,0.0016136571901150237
45519,115.23836458518714,38.94526631521873,Baoding,baoding_man1,ethernet,0.0016110368323685642
45520,114.5820709340441,39.94167989721733,Zhangjiakou,zhangjiako_man1,ethernet,0.0019386855936204806
45521,116.69746392411759,39.58976640026256,Langfang,langfang_man1,ethernet,0.0010531449811778308
45522,116.97722521109172,38.33370345012223,Cangzhou,cangzhou_man1,ethernet,0.0015087325864053779
45523,114.58760772368328,37.05455414585863,Xingtai,xingtai_man1,ethernet,0.0013697962325848285
45524,116.4490530307802,39.77109873303282,Beijing,beijing_man1,ethernet,0.0013151778935018166
45525,117.24058452105204,39.24878289894197,Tianjin,tianjin_man2,ethernet,0.001834779763591276
45526,114.64641467285267,38.03351329574045,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0016962801237637589
45527,115.52302173683194,37.86771589397518,Hengshui,hengshui_man2,ethernet,0.001987464667688705
45528,117.9651342247263,39.62799422231748,Tangshan,tangshan_man2,ethernet,0.001702508396881022
45529,114.34658373129506,36.72540744725321,Handan,handan_man1,ethernet,0.0012317444444845164
45530,115.4359724867467,39.022261143634125,Baoding,baoding_man1,ethernet,0.0012583262478212227
45531,115.40649145780966,39.980166824197305,Zhangjiakou,beijing_man1,ethernet,0.0013244254867864325
45532,116.71887519392044,39.57564038119323,Langfang,langfang_man1,ethernet,0.0017856906919276523
45533,116.83366710609756,38.24679376454431,Cangzhou,cangzhou_man1,ethernet,0.001177517100710021
45534,114.42030224751295,37.12481476380066,Xingtai,xingtai_man1,ethernet,0.001969272091613509
45535,116.6007397948849,39.888191371051974,Beijing,beijing_man2,ethernet,0.0016911212431470217
45536,117.08277946958385,39.16834404063208,Tianjin,tianjin_man2,ethernet,0.0011633823510987114
45537,114.58785292292757,38.21918505501287,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0015819757025213282
45538,115.88756692658536,37.68900720135614,Hengshui,hengshui_man1,ethernet,0.0018089793178393309
45539,118.04668000059557,39.62813170772032,Tangshan,tangshan_man2,ethernet,0.0014094024442315278
45540,114.34002076719034,36.68594958464136,Handan,handan_man1,ethernet,0.0010296876334626491
45541,115.59656779033749,38.812574852899616,Baoding,baoding_man1,ethernet,0.0015233054197687705
45542,114.41273090851456,41.66165052259744,Zhangjiakou,zhangjiako_man2,ethernet,0.0010829508698191838
45543,116.63483990294266,39.59358773409958,Langfang,langfang_man1,ethernet,0.001281424089985677
45544,116.75353214887085,38.33383551694348,Cangzhou,cangzhou_man1,ethernet,0.0014712491452324504
45545,114.5148983211049,36.98396887252214,Xingtai,xingtai_man1,ethernet,0.0011843830320408142
45546,116.59994946708532,39.823782930779664,Beijing,beijing_man1,ethernet,0.0015744414578016
45547,117.05006244644592,38.94271336249481,Tianjin,tianjin_man2,ethernet,0.0011519119710868375
45548,114.47898739518148,37.953495439409544,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0015940138996761786
45549,115.80198832180626,37.948216314322075,Hengshui,hengshui_man2,ethernet,0.0018722921984622304
45550,118.14196406815104,39.72287178815521,Tangshan,tangshan_man1,ethernet,0.0012402474442312593
45551,114.69112526655154,36.61888345964943,Handan,handan_man2,ethernet,0.001375596258956737
45552,115.55630095554062,39.09976702853634,Baoding,baoding_man2,ethernet,0.0019215995064650916
45553,115.74385150238065,40.10657135641638,Zhangjiakou,beijing_man1,ethernet,0.001851224774000182
45554,116.75491971309133,39.57677533516768,Langfang,langfang_man1,ethernet,0.001580089315861679
45555,116.82949359041308,38.38993462114986,Cangzhou,cangzhou_man1,ethernet,0.0014088375530614786
45556,114.5744565740927,37.0843514124805,Xingtai,xingtai_man1,ethernet,0.0017659738183546298
45557,116.34589796195422,40.07461624700898,Beijing,beijing_man2,ethernet,0.0013918747553445738
45558,117.10162238253217,39.10236366024235,Tianjin,tianjin_man2,ethernet,0.001958913960106008
45559,114.56997070692219,37.87414046926813,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0019329462052043917
45560,115.34984784120428,37.63816996384351,Hengshui,hengshui_man1,ethernet,0.0015612021260285305
45561,118.11871886934222,39.79325523051372,Tangshan,tangshan_man1,ethernet,0.001394533009335934
45562,114.57229313001746,36.594498908338124,Handan,handan_man1,ethernet,0.0018421084977727651
45563,115.76652476125979,38.902897937616274,Baoding,baoding_man2,ethernet,0.0018864231255642811
45564,114.51986519750552,41.350932798400024,Zhangjiakou,zhangjiako_man2,ethernet,0.0014723032293496607
45565,116.63999445066005,39.503480169372914,Langfang,langfang_man1,ethernet,0.001178442963634748
45566,116.96322459345087,38.340099897548036,Cangzhou,cangzhou_man1,ethernet,0.0011155309742130323
45567,114.43172456322598,36.99003562660118,Xingtai,xingtai_man1,ethernet,0.0015343258297641116
45568,116.6309552699124,39.919543523432424,Beijing,beijing_man2,ethernet,0.0019437963243905333
45569,117.31928686807265,39.134921126153856,Tianjin,tianjin_man2,ethernet,0.001546578104918869
45570,114.50843511700928,38.00959838665663,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0014054276534579931
45571,115.46408084314741,37.67436864019918,Hengshui,hengshui_man1,ethernet,0.001235191367697117
45572,118.05668727645941,39.7054471910843,Tangshan,tangshan_man2,ethernet,0.0012363087147008779
45573,114.44527223577333,36.63617134971922,Handan,handan_man1,ethernet,0.0010328547275170149
45574,115.6400503817629,38.86534995919431,Baoding,baoding_man2,ethernet,0.001587720341121866
45575,116.01194473764077,40.92315092283717,Zhangjiakou,zhangjiako_man1,ethernet,0.0018794229167938981
45576,116.64030831180045,39.50013673798298,Langfang,langfang_man1,ethernet,0.001414654024831878
45577,116.70055687877986,38.32853483665196,Cangzhou,cangzhou_man1,ethernet,0.0013178941946472887
45578,114.53356864123487,37.17021723101558,Xingtai,xingtai_man1,ethernet,0.0014818116612083329
45579,116.3299659555408,39.72250562733975,Beijing,beijing_man1,ethernet,0.001067774544599866
45580,117.32836685369884,39.03014576520035,Tianjin,tianjin_man2,ethernet,0.0016970791521654506
45581,114.35809770221181,38.1658055844582,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0011598006677368336
45582,115.90182361487409,37.67845046849772,Hengshui,hengshui_man1,ethernet,0.0010609699350642423
45583,117.99647874935023,39.68668501336648,Tangshan,tangshan_man2,ethernet,0.0019745444775989933
45584,114.29500891551902,36.66299819261538,Handan,handan_man1,ethernet,0.0015529177853594064
45585,115.65826059633306,38.8353634531336,Baoding,baoding_man2,ethernet,0.0018280221710010303
45586,113.74858749484955,40.9115064167786,Zhangjiakou,zhangjiako_man2,ethernet,0.0013795194794678984
45587,116.63226328119651,39.551455894611415,Langfang,langfang_man1,ethernet,0.0014973141801030159
45588,117.00651266721577,38.25353158072638,Cangzhou,cangzhou_man1,ethernet,0.0014446766792390346
45589,114.43471397119741,37.054776929088774,Xingtai,xingtai_man1,ethernet,0.0019512141093896034
45590,116.19302567159806,40.03310022742639,Beijing,beijing_man2,ethernet,0.0018164763677904461
45591,117.04757513931541,39.0406460412563,Tianjin,tianjin_man2,ethernet,0.0017335468903879247
45592,114.5978987503915,38.03223743592632,Shijiazhuang,shijiangzhuang_man1,ethernet,0.0016506209422713042
45593,115.73392564948631,37.55306413118208,Hengshui,hengshui_man1,ethernet,0.0018941258571333979
