source_id,dest_id,lantency,AppType
5,61,103,7
5,62,125.8,7
5,63,125.8,7
6,39,113,7
6,50,105.8,7
6,51,105.8,7
6,52,130.8,7
6,53,136.5,7
6,60,103,7
6,61,103,7
6,62,125.8,7
6,63,125.8,7
7,24,104.3,7
7,39,100.8,7
7,48,110.3,7
7,49,105.8,7
7,54,145.3,7
7,55,145.3,7
7,56,129.3,7
7,57,119.3,7
7,68,106.2,7
8,24,104.3,7
8,39,100.8,7
8,48,110.3,7
8,49,105.8,7
8,54,145.3,7
8,55,145.3,7
8,56,129.3,7
8,57,119.3,7
8,68,106.2,7
9,24,129.9,7
9,36,105.9,7
9,39,125.9,7
9,48,135.3,7
9,49,130.8,7
9,54,171,7
9,55,171,7
9,56,154.3,7
9,57,144.3,7
9,58,105.9,7
9,60,115.9,7
9,61,115.9,7
9,68,131.2,7
9,69,121.2,7
10,24,135.6,7
10,36,111.5,7
10,39,131.5,7
10,48,140.9,7
10,49,136.5,7
10,54,176.6,7
10,55,176.6,7
10,56,159.9,7
10,57,149.9,7
10,58,111.5,7
10,59,101.5,7
10,60,121.5,7
10,61,121.5,7
10,68,136.8,7
10,69,126.8,7
11,5,111.9,7
11,6,101.9,7
11,7,111.9,7
11,8,111.9,7
11,9,116.9,7
11,10,116.9,7
11,15,115.9,7
11,16,125.5,7
11,17,125.9,7
11,18,125.9,7
11,19,130.9,7
11,20,130.9,7
11,39,144,7
11,50,145.3,7
11,51,145.3,7
11,52,171,7
11,53,176.6,7
11,60,134,7
11,61,134,7
11,62,156.8,7
11,63,156.8,7
11,66,113.3,7
11,67,113.3,7
12,5,111.9,7
12,6,101.9,7
12,7,111.9,7
12,8,111.9,7
12,9,116.9,7
12,10,116.9,7
12,15,115.9,7
12,16,125.5,7
12,17,125.9,7
12,18,125.9,7
12,19,130.9,7
12,20,130.9,7
12,39,144,7
12,50,145.3,7
12,51,145.3,7
12,52,171,7
12,53,176.6,7
12,60,134,7
12,61,134,7
12,62,156.8,7
12,63,156.8,7
12,66,113.3,7
12,67,113.3,7
13,5,100.9,7
13,7,100.9,7
13,8,100.9,7
13,9,105.9,7
13,10,105.9,7
13,15,105,7
13,16,114.5,7
13,17,115,7
13,18,115,7
13,19,120,7
13,20,120,7
13,39,133,7
13,50,129.3,7
13,51,129.3,7
13,52,154.3,7
13,53,159.9,7
13,60,123,7
13,61,123,7
13,62,145.8,7
13,63,145.8,7
13,66,102.3,7
13,67,102.3,7
14,5,100.9,7
14,7,100.9,7
14,8,100.9,7
14,9,105.9,7
14,10,105.9,7
14,15,105,7
14,16,114.5,7
14,17,115,7
14,18,115,7
14,19,120,7
14,20,120,7
14,39,133,7
14,50,119.3,7
14,51,119.3,7
14,52,144.3,7
14,53,149.9,7
14,60,123,7
14,61,123,7
14,62,145.8,7
14,63,145.8,7
14,66,102.3,7
14,67,102.3,7
15,5,103.4,7
15,7,106,7
15,8,106,7
15,9,111,7
15,10,111,7
15,17,100.9,7
15,18,100.9,7
15,19,105.9,7
15,20,105.9,7
15,39,138.2,7
15,52,105.9,7
15,53,111.5,7
15,60,128.2,7
15,61,128.2,7
15,62,118.1,7
15,63,122,7
15,66,107.4,7
15,67,103,7
16,7,103.4,7
16,8,103.4,7
16,9,108.4,7
16,10,108.4,7
16,39,138.2,7
16,53,101.5,7
16,60,128.2,7
16,61,128.2,7
16,62,108.1,7
16,63,112,7
16,66,101.3,7
17,36,138.2,7
17,48,103,7
17,49,103,7
17,52,115.9,7
17,53,121.5,7
17,54,134,7
17,55,134,7
17,56,123,7
17,57,123,7
17,58,128.2,7
17,59,128.2,7
17,62,103.2,7
17,63,103.2,7
17,64,100.8,7
17,65,100.8,7
17,68,122.8,7
17,69,122.8,7
18,36,138.2,7
18,48,103,7
18,49,103,7
18,52,115.9,7
18,53,121.5,7
18,54,134,7
18,55,134,7
18,56,123,7
18,57,123,7
18,58,128.2,7
18,59,128.2,7
18,62,103.2,7
18,63,103.2,7
18,64,100.8,7
18,65,100.8,7
18,68,122.8,7
18,69,122.8,7
19,24,115.8,7
19,36,118.1,7
19,39,113.2,7
19,48,125.8,7
19,49,125.8,7
19,54,156.8,7
19,55,156.8,7
19,56,145.8,7
19,57,145.8,7
19,58,118.1,7
19,59,108.1,7
19,60,103.2,7
19,61,103.2,7
19,68,143.4,7
19,69,133.4,7
20,24,115.8,7
20,36,122,7
20,39,113.2,7
20,48,125.8,7
20,49,125.8,7
20,54,156.8,7
20,55,156.8,7
20,56,145.8,7
20,57,145.8,7
20,58,122,7
20,59,112,7
20,60,103.2,7
20,61,103.2,7
20,68,145.6,7
20,69,137.3,7
21,36,101.8,7
21,39,110.8,7
21,60,100.8,7
21,61,100.8,7
22,36,101.8,7
22,39,110.8,7
22,60,100.8,7
22,61,100.8,7
23,36,111.3,7
23,54,113.3,7
23,55,113.3,7
23,56,102.3,7
23,57,102.3,7
23,58,107.4,7
23,59,101.3,7
23,68,102.1,7
23,69,102.1,7
24,36,103,7
24,54,113.3,7
24,55,113.3,7
24,56,102.3,7
24,57,102.3,7
24,58,103,7
24,68,102.1,7
24,69,102.1,7
25,5,100.7,7
25,7,100.7,7
25,8,100.7,7
25,9,105.7,7
25,10,105.7,7
25,15,104.7,7
25,16,114.2,7
25,17,114.7,7
25,18,114.7,7
25,19,119.7,7
25,20,119.7,7
25,39,132.8,7
25,50,106.2,7
25,51,106.2,7
25,52,131.2,7
25,53,136.8,7
25,60,122.8,7
25,61,122.8,7
25,62,143.4,7
25,63,145.6,7
25,66,102.1,7
25,67,102.1,7
26,5,100.7,7
26,7,100.7,7
26,8,100.7,7
26,9,105.7,7
26,10,105.7,7
26,15,104.7,7
26,16,110.9,7
26,17,114.7,7
26,18,114.7,7
26,19,119.7,7
26,20,119.7,7
26,39,132.8,7
26,52,121.2,7
26,53,126.8,7
26,60,122.8,7
26,61,122.8,7
26,62,133.4,7
26,63,137.3,7
26,66,102.1,7
26,67,102.1,7
1,36,113.4,8
1,54,111.9,8
1,55,111.9,8
1,56,100.9,8
1,57,100.9,8
1,58,106,8
1,59,103.4,8
1,68,100.7,8
1,69,100.7,8
2,36,113.4,8
2,54,111.9,8
2,55,111.9,8
2,56,100.9,8
2,57,100.9,8
2,58,106,8
2,59,103.4,8
2,68,100.7,8
2,69,100.7,8
3,36,100.9,8
3,54,125.9,8
3,55,125.9,8
3,56,115,8
3,57,115,8
3,58,100.9,8
3,68,114.7,8
3,69,114.7,8
4,36,100.9,8
4,54,125.9,8
4,55,125.9,8
4,56,115,8
4,57,115,8
4,58,100.9,8
4,68,114.7,8
4,69,114.7,8
5,39,113,8
5,50,110.3,8
5,51,110.3,8
5,52,135.3,8
5,53,140.9,8
5,60,103,8
5,61,103,8
5,62,125.8,8
5,63,125.8,8
6,39,113,8
6,50,105.8,8
6,51,105.8,8
6,52,130.8,8
6,53,136.5,8
6,60,103,8
6,61,103,8
6,62,125.8,8
6,63,125.8,8
7,24,104.3,8
7,39,100.8,8
7,48,110.3,8
7,49,105.8,8
7,54,145.3,8
7,55,145.3,8
7,56,129.3,8
7,57,119.3,8
7,68,106.2,8
8,24,104.3,8
8,39,100.8,8
8,48,110.3,8
8,49,105.8,8
8,54,145.3,8
8,55,145.3,8
8,56,129.3,8
8,57,119.3,8
8,68,106.2,8
9,24,129.9,8
9,36,105.9,8
9,39,125.9,8
9,48,135.3,8
9,49,130.8,8
9,54,171,8
9,55,171,8
9,56,154.3,8
9,57,144.3,8
9,58,105.9,8
9,60,115.9,8
9,61,115.9,8
9,68,131.2,8
9,69,121.2,8
10,24,135.6,8
10,36,111.5,8
10,39,131.5,8
10,48,140.9,8
10,49,136.5,8
10,54,176.6,8
10,55,176.6,8
10,56,159.9,8
10,57,149.9,8
10,58,111.5,8
10,59,101.5,8
10,60,121.5,8
10,61,121.5,8
10,68,136.8,8
10,69,126.8,8
11,5,111.9,8
11,6,101.9,8
11,7,111.9,8
11,8,111.9,8
11,9,116.9,8
11,10,116.9,8
11,15,115.9,8
11,16,125.5,8
11,17,125.9,8
11,18,125.9,8
11,19,130.9,8
11,20,130.9,8
11,39,144,8
11,50,145.3,8
11,51,145.3,8
11,52,171,8
11,53,176.6,8
11,60,134,8
11,61,134,8
11,62,156.8,8
11,63,156.8,8
11,66,113.3,8
11,67,113.3,8
12,5,111.9,8
12,6,101.9,8
12,7,111.9,8
12,8,111.9,8
12,9,116.9,8
12,10,116.9,8
12,15,115.9,8
12,16,125.5,8
12,17,125.9,8
12,18,125.9,8
12,19,130.9,8
12,20,130.9,8
12,39,144,8
12,50,145.3,8
12,51,145.3,8
12,52,171,8
12,53,176.6,8
12,60,134,8
12,61,134,8
12,62,156.8,8
12,63,156.8,8
12,66,113.3,8
12,67,113.3,8
13,5,100.9,8
13,7,100.9,8
13,8,100.9,8
13,9,105.9,8
13,10,105.9,8
13,15,105,8
13,16,114.5,8
13,17,115,8
13,18,115,8
13,19,120,8
13,20,120,8
13,39,133,8
13,50,129.3,8
13,51,129.3,8
13,52,154.3,8
13,53,159.9,8
13,60,123,8
13,61,123,8
13,62,145.8,8
13,63,145.8,8
13,66,102.3,8
13,67,102.3,8
14,5,100.9,8
14,7,100.9,8
14,8,100.9,8
14,9,105.9,8
14,10,105.9,8
14,15,105,8
14,16,114.5,8
14,17,115,8
14,18,115,8
14,19,120,8
14,20,120,8
14,39,133,8
14,50,119.3,8
14,51,119.3,8
14,52,144.3,8
14,53,149.9,8
14,60,123,8
14,61,123,8
14,62,145.8,8
14,63,145.8,8
14,66,102.3,8
14,67,102.3,8
15,5,103.4,8
15,7,106,8
15,8,106,8
15,9,111,8
15,10,111,8
15,17,100.9,8
15,18,100.9,8
15,19,105.9,8
15,20,105.9,8
15,39,138.2,8
15,52,105.9,8
15,53,111.5,8
15,60,128.2,8
15,61,128.2,8
15,62,118.1,8
15,63,122,8
15,66,107.4,8
15,67,103,8
16,7,103.4,8
16,8,103.4,8
16,9,108.4,8
16,10,108.4,8
16,39,138.2,8
16,53,101.5,8
16,60,128.2,8
16,61,128.2,8
16,62,108.1,8
16,63,112,8
16,66,101.3,8
17,36,138.2,8
17,48,103,8
17,49,103,8
17,52,115.9,8
17,53,121.5,8
17,54,134,8
17,55,134,8
17,56,123,8
17,57,123,8
17,58,128.2,8
17,59,128.2,8
17,62,103.2,8
17,63,103.2,8
17,64,100.8,8
17,65,100.8,8
17,68,122.8,8
17,69,122.8,8
18,36,138.2,8
18,48,103,8
18,49,103,8
18,52,115.9,8
18,53,121.5,8
18,54,134,8
18,55,134,8
18,56,123,8
18,57,123,8
18,58,128.2,8
18,59,128.2,8
18,62,103.2,8
18,63,103.2,8
18,64,100.8,8
18,65,100.8,8
18,68,122.8,8
18,69,122.8,8
19,24,115.8,8
19,36,118.1,8
19,39,113.2,8
19,48,125.8,8
19,49,125.8,8
19,54,156.8,8
19,55,156.8,8
19,56,145.8,8
19,57,145.8,8
19,58,118.1,8
19,59,108.1,8
19,60,103.2,8
19,61,103.2,8
19,68,143.4,8
19,69,133.4,8
20,24,115.8,8
20,36,122,8
20,39,113.2,8
20,48,125.8,8
20,49,125.8,8
20,54,156.8,8
20,55,156.8,8
20,56,145.8,8
20,57,145.8,8
20,58,122,8
20,59,112,8
20,60,103.2,8
20,61,103.2,8
20,68,145.6,8
20,69,137.3,8
21,36,101.8,8
21,39,110.8,8
21,60,100.8,8
21,61,100.8,8
22,36,101.8,8
22,39,110.8,8
22,60,100.8,8
22,61,100.8,8
23,36,111.3,8
23,54,113.3,8
23,55,113.3,8
23,56,102.3,8
23,57,102.3,8
23,58,107.4,8
23,59,101.3,8
23,68,102.1,8
23,69,102.1,8
24,36,103,8
24,54,113.3,8
24,55,113.3,8
24,56,102.3,8
24,57,102.3,8
24,58,103,8
24,68,102.1,8
24,69,102.1,8
25,5,100.7,8
25,7,100.7,8
25,8,100.7,8
25,9,105.7,8
25,10,105.7,8
25,15,104.7,8
25,16,114.2,8
25,17,114.7,8
25,18,114.7,8
25,19,119.7,8
25,20,119.7,8
25,39,132.8,8
25,50,106.2,8
25,51,106.2,8
25,52,131.2,8
25,53,136.8,8
25,60,122.8,8
25,61,122.8,8
25,62,143.4,8
25,63,145.6,8
25,66,102.1,8
25,67,102.1,8
26,5,100.7,8
26,7,100.7,8
26,8,100.7,8
26,9,105.7,8
26,10,105.7,8
26,15,104.7,8
26,16,110.9,8
26,17,114.7,8
26,18,114.7,8
26,19,119.7,8
26,20,119.7,8
26,39,132.8,8
26,52,121.2,8
26,53,126.8,8
26,60,122.8,8
26,61,122.8,8
26,62,133.4,8
26,63,137.3,8
26,66,102.1,8
26,67,102.1,8
1,36,113.4,9
1,54,111.9,9
1,55,111.9,9
1,56,100.9,9
1,57,100.9,9
1,58,106,9
1,59,103.4,9
1,68,100.7,9
1,69,100.7,9
2,36,113.4,9
2,54,111.9,9
2,55,111.9,9
2,56,100.9,9
2,57,100.9,9
2,58,106,9
2,59,103.4,9
2,68,100.7,9
2,69,100.7,9
3,36,100.9,9
3,54,125.9,9
3,55,125.9,9
3,56,115,9
3,57,115,9
3,58,100.9,9
3,68,114.7,9
3,69,114.7,9
4,36,100.9,9
4,54,125.9,9
4,55,125.9,9
4,56,115,9
4,57,115,9
4,58,100.9,9
4,68,114.7,9
4,69,114.7,9
5,39,113,9
5,50,110.3,9
5,51,110.3,9
5,52,135.3,9
5,53,140.9,9
5,60,103,9
5,61,103,9
5,62,125.8,9
5,63,125.8,9
6,39,113,9
6,50,105.8,9
6,51,105.8,9
6,52,130.8,9
6,53,136.5,9
6,60,103,9
6,61,103,9
6,62,125.8,9
6,63,125.8,9
7,24,104.3,9
7,39,100.8,9
7,48,110.3,9
7,49,105.8,9
7,54,145.3,9
7,55,145.3,9
7,56,129.3,9
7,57,119.3,9
7,68,106.2,9
8,24,104.3,9
8,39,100.8,9
8,48,110.3,9
8,49,105.8,9
8,54,145.3,9
8,55,145.3,9
8,56,129.3,9
8,57,119.3,9
8,68,106.2,9
9,24,129.9,9
9,36,105.9,9
9,39,125.9,9
9,48,135.3,9
9,49,130.8,9
9,54,171,9
9,55,171,9
9,56,154.3,9
9,57,144.3,9
9,58,105.9,9
9,60,115.9,9
9,61,115.9,9
9,68,131.2,9
9,69,121.2,9
10,24,135.6,9
10,36,111.5,9
10,39,131.5,9
10,48,140.9,9
10,49,136.5,9
10,54,176.6,9
10,55,176.6,9
10,56,159.9,9
10,57,149.9,9
10,58,111.5,9
10,59,101.5,9
10,60,121.5,9
10,61,121.5,9
10,68,136.8,9
10,69,126.8,9
11,5,111.9,9
11,6,101.9,9
11,7,111.9,9
11,8,111.9,9
11,9,116.9,9
11,10,116.9,9
11,15,115.9,9
11,16,125.5,9
11,17,125.9,9
11,18,125.9,9
11,19,130.9,9
11,20,130.9,9
11,39,144,9
11,50,145.3,9
11,51,145.3,9
11,52,171,9
11,53,176.6,9
11,60,134,9
11,61,134,9
11,62,156.8,9
11,63,156.8,9
11,66,113.3,9
11,67,113.3,9
12,5,111.9,9
12,6,101.9,9
12,7,111.9,9
12,8,111.9,9
12,9,116.9,9
12,10,116.9,9
12,15,115.9,9
12,16,125.5,9
12,17,125.9,9
12,18,125.9,9
12,19,130.9,9
12,20,130.9,9
12,39,144,9
12,50,145.3,9
12,51,145.3,9
12,52,171,9
12,53,176.6,9
12,60,134,9
12,61,134,9
12,62,156.8,9
12,63,156.8,9
12,66,113.3,9
12,67,113.3,9
13,5,100.9,9
13,7,100.9,9
13,8,100.9,9
13,9,105.9,9
13,10,105.9,9
13,15,105,9
13,16,114.5,9
13,17,115,9
13,18,115,9
13,19,120,9
13,20,120,9
13,39,133,9
13,50,129.3,9
13,51,129.3,9
13,52,154.3,9
13,53,159.9,9
13,60,123,9
13,61,123,9
13,62,145.8,9
13,63,145.8,9
13,66,102.3,9
13,67,102.3,9
14,5,100.9,9
14,7,100.9,9
14,8,100.9,9
14,9,105.9,9
14,10,105.9,9
14,15,105,9
14,16,114.5,9
14,17,115,9
14,18,115,9
14,19,120,9
14,20,120,9
14,39,133,9
14,50,119.3,9
14,51,119.3,9
14,52,144.3,9
14,53,149.9,9
14,60,123,9
14,61,123,9
14,62,145.8,9
14,63,145.8,9
14,66,102.3,9
14,67,102.3,9
15,5,103.4,9
15,7,106,9
15,8,106,9
15,9,111,9
15,10,111,9
15,17,100.9,9
15,18,100.9,9
15,19,105.9,9
15,20,105.9,9
15,39,138.2,9
15,52,105.9,9
15,53,111.5,9
15,60,128.2,9
15,61,128.2,9
15,62,118.1,9
15,63,122,9
15,66,107.4,9
15,67,103,9
16,7,103.4,9
16,8,103.4,9
16,9,108.4,9
16,10,108.4,9
16,39,138.2,9
16,53,101.5,9
16,60,128.2,9
16,61,128.2,9
16,62,108.1,9
16,63,112,9
16,66,101.3,9
17,36,138.2,9
17,48,103,9
17,49,103,9
17,52,115.9,9
17,53,121.5,9
17,54,134,9
17,55,134,9
17,56,123,9
17,57,123,9
17,58,128.2,9
17,59,128.2,9
17,62,103.2,9
17,63,103.2,9
17,64,100.8,9
17,65,100.8,9
17,68,122.8,9
17,69,122.8,9
18,36,138.2,9
18,48,103,9
18,49,103,9
18,52,115.9,9
18,53,121.5,9
18,54,134,9
18,55,134,9
18,56,123,9
18,57,123,9
18,58,128.2,9
18,59,128.2,9
18,62,103.2,9
18,63,103.2,9
18,64,100.8,9
18,65,100.8,9
18,68,122.8,9
18,69,122.8,9
19,24,115.8,9
19,36,118.1,9
19,39,113.2,9
19,48,125.8,9
19,49,125.8,9
19,54,156.8,9
19,55,156.8,9
19,56,145.8,9
19,57,145.8,9
19,58,118.1,9
19,59,108.1,9
19,60,103.2,9
19,61,103.2,9
19,68,143.4,9
19,69,133.4,9
20,24,115.8,9
20,36,122,9
20,39,113.2,9
20,48,125.8,9
20,49,125.8,9
20,54,156.8,9
20,55,156.8,9
20,56,145.8,9
20,57,145.8,9
20,58,122,9
20,59,112,9
20,60,103.2,9
20,61,103.2,9
20,68,145.6,9
20,69,137.3,9
21,36,101.8,9
21,39,110.8,9
21,60,100.8,9
21,61,100.8,9
22,36,101.8,9
22,39,110.8,9
22,60,100.8,9
22,61,100.8,9
23,36,111.3,9
23,54,113.3,9
23,55,113.3,9
23,56,102.3,9
23,57,102.3,9
23,58,107.4,9
23,59,101.3,9
23,68,102.1,9
23,69,102.1,9
24,36,103,9
24,54,113.3,9
24,55,113.3,9
24,56,102.3,9
24,57,102.3,9
24,58,103,9
24,68,102.1,9
24,69,102.1,9
25,5,100.7,9
25,7,100.7,9
25,8,100.7,9
25,9,105.7,9
25,10,105.7,9
25,15,104.7,9
25,16,114.2,9
25,17,114.7,9
25,18,114.7,9
25,19,119.7,9
25,20,119.7,9
25,39,132.8,9
25,50,106.2,9
25,51,106.2,9
25,52,131.2,9
25,53,136.8,9
25,60,122.8,9
25,61,122.8,9
25,62,143.4,9
25,63,145.6,9
25,66,102.1,9
25,67,102.1,9
26,5,100.7,9
26,7,100.7,9
26,8,100.7,9
26,9,105.7,9
26,10,105.7,9
26,15,104.7,9
26,16,110.9,9
26,17,114.7,9
26,18,114.7,9
26,19,119.7,9
26,20,119.7,9
26,39,132.8,9
26,52,121.2,9
26,53,126.8,9
26,60,122.8,9
26,61,122.8,9
26,62,133.4,9
26,63,137.3,9
26,66,102.1,9
26,67,102.1,9
