Task ID,Net Device ID,Request Size,Task Length,Max Latency,Task Type,Delay Margin
30214,tianjin_man2,100,1000,100,8,99.87294048171641
38891,shijiangzhuang_man1,100,1000,100,8,99.87294048887715
76676,baoding_man2,100,1000,100,8,99.87294052996782
72011,tangshan_man2,100,1000,100,8,99.8729405797773
93517,beijing_man2,100,1000,100,8,99.8729408098775
77649,shijiangzhuang_man1,100,1000,100,8,99.87294087184414
77891,cangzhou_man2,100,1000,100,8,99.87294099208583
86871,beijing_man2,100,1000,100,8,99.87294106173381
30554,hengshui_man2,100,1000,100,8,99.87294111759881
77943,tianjin_man2,100,1000,100,8,99.8729411178582
94704,beijing_man2,100,1000,100,8,99.8729411569359
76094,shijiangzhuang_man1,100,1000,100,8,99.87294120031757
36082,qhd_man1,100,1000,100,8,99.87294121784188
88033,beijing_man1,100,1000,100,8,99.87294140550954
66841,cangzhou_man2,100,1000,100,8,99.872941452909
81678,baoding_man2,100,1000,100,8,99.8729415061326
78773,tianjin_man2,100,1000,100,8,99.87294166292668
38058,langfang_man1,100,1000,100,8,99.87294179314905
76792,beijing_man1,100,1000,100,8,99.87294189798062
61181,tianjin_man2,100,1000,100,8,99.87294194373115
70600,shijiangzhuang_man1,100,1000,100,8,99.87294198391264
73217,tangshan_man2,100,1000,100,8,99.87294203498989
82372,tianjin_man2,100,1000,100,8,99.87294250781981
39043,cangzhou_man1,100,1000,100,8,99.87294251666681
84875,beijing_man1,100,1000,100,8,99.87294255251821
77707,beijing_man2,100,1000,100,8,99.87294271022742
87099,beijing_man1,100,1000,100,8,99.8729427464967
83848,tianjin_man2,100,1000,100,8,99.87294282729361
89731,beijing_man1,100,1000,100,8,99.87294288034758
76385,handan_man2,100,1000,100,8,99.87294291243495
79887,beijing_man2,100,1000,100,8,99.87294294291054
69770,baoding_man1,100,1000,100,8,99.87294300218312
68751,tangshan_man1,100,1000,100,8,99.87294307636608
66880,handan_man1,100,1000,100,8,99.8729431440049
77664,shijiangzhuang_man1,100,1000,100,8,99.87294324758409
73948,tianjin_man2,100,1000,100,8,99.87294332986015
77138,tianjin_man2,100,1000,100,8,99.87294336877906
61327,tangshan_man2,100,1000,100,8,99.87294346526788
38224,zhangjiako_man2,100,1000,100,8,99.87294356462853
32470,zhangjiako_man1,100,1000,100,8,99.87294358473999
79931,baoding_man1,100,1000,100,8,99.87294364491336
61463,tangshan_man1,100,1000,100,8,99.87294375306173
69779,beijing_man2,100,1000,100,8,99.8729439844254
36603,baoding_man1,100,1000,100,8,99.87294405176209
75818,tianjin_man2,100,1000,100,8,99.87294406589265
38551,cangzhou_man1,100,1000,100,8,99.87294407765441
68045,tianjin_man2,100,1000,100,8,99.87294410173658
87137,shijiangzhuang_man1,100,1000,100,8,99.87294411669528
85586,baoding_man1,100,1000,100,8,99.87294415992606
88916,tianjin_man2,100,1000,100,8,99.87294448355988
66230,shijiangzhuang_man1,100,1000,100,8,99.87294451500364
77301,cangzhou_man2,100,1000,100,8,99.8729447265752
85877,shijiangzhuang_man2,100,1000,100,8,99.87294475450085
80400,tianjin_man2,100,1000,100,8,99.87294481487032
66762,cangzhou_man1,100,1000,100,8,99.87294498250506
71434,shijiangzhuang_man1,100,1000,100,8,99.87294499265933
36168,tianjin_man2,100,1000,100,8,99.87294499307774
61030,shijiangzhuang_man1,100,1000,100,8,99.87294499873647
32603,cangzhou_man1,100,1000,100,8,99.87294503694378
93683,beijing_man1,100,1000,100,8,99.8729450683781
91365,beijing_man2,100,1000,100,8,99.87294529845786
92566,beijing_man1,100,1000,100,8,99.87294531799802
69151,tangshan_man1,100,1000,100,8,99.87294542589008
67767,tangshan_man2,100,1000,100,8,99.87294545594395
81605,shijiangzhuang_man1,100,1000,100,8,99.87294564293789
68721,baoding_man2,100,1000,100,8,99.87294565077411
72129,tianjin_man2,100,1000,100,8,99.87294569659271
80366,baoding_man1,100,1000,100,8,99.8729457596852
86992,tianjin_man2,100,1000,100,8,99.87294578439634
73461,tianjin_man2,100,1000,100,8,99.87294579208212
68235,xingtai_man1,100,1000,100,8,99.87294579590053
70713,tangshan_man1,100,1000,100,8,99.87294580201953
61008,handan_man1,100,1000,100,8,99.87294591915042
62443,xingtai_man1,100,1000,100,8,99.87294605184356
38176,zhangjiako_man1,100,1000,100,8,99.8729461345772
76776,baoding_man1,100,1000,100,8,99.87294628299924
32998,hengshui_man2,100,1000,100,8,99.87294637209098
69092,beijing_man1,100,1000,100,8,99.8729467088614
81837,shijiangzhuang_man2,100,1000,100,8,99.87294679344177
79210,handan_man2,100,1000,100,8,99.87294684941796
73167,tianjin_man2,100,1000,100,8,99.87294700173611
82894,baoding_man2,100,1000,100,8,99.87294730344229
73694,shijiangzhuang_man1,100,1000,100,8,99.87294731603093
37813,tangshan_man2,100,1000,100,8,99.8729475728289
80054,shijiangzhuang_man1,100,1000,100,8,99.87294775229188
87465,shijiangzhuang_man1,100,1000,100,8,99.87294784568856
83823,beijing_man1,100,1000,100,8,99.87294796886079
90760,tianjin_man2,100,1000,100,8,99.872948044086
89401,beijing_man1,100,1000,100,8,99.87294815413486
38919,baoding_man2,100,1000,100,8,99.87294815668862
85698,cangzhou_man2,100,1000,100,8,99.87294834321482
74362,beijing_man2,100,1000,100,8,99.87294845879929
83137,shijiangzhuang_man1,100,1000,100,8,99.87294854303991
78661,baoding_man1,100,1000,100,8,99.87294873942626
65029,tianjin_man2,100,1000,100,8,99.8729487550208
67540,beijing_man1,100,1000,100,8,99.87294885280475
32925,zhangjiako_man2,100,1000,100,8,99.87294890710629
73327,baoding_man2,100,1000,100,8,99.87294906580217
39981,tianjin_man2,100,1000,100,8,99.87294910621836
36347,cangzhou_man1,100,1000,100,8,99.87294921340535
88010,tianjin_man2,100,1000,100,8,99.87294922051979
89182,tianjin_man2,100,1000,100,8,99.87294923906435
61844,beijing_man2,100,1000,100,8,99.87294926431645
81778,baoding_man2,100,1000,100,8,99.87294936446581
93405,beijing_man2,100,1000,100,8,99.87294938567099
69376,tangshan_man2,100,1000,100,8,99.87294941874704
86914,cangzhou_man2,100,1000,100,8,99.8729496722556
36647,xingtai_man1,100,1000,100,8,99.87294973060229
92827,beijing_man2,100,1000,100,8,99.8729497392978
65279,tangshan_man2,100,1000,100,8,99.872949776359
31594,hengshui_man1,100,1000,100,8,99.87294980474506
61009,baoding_man1,100,1000,100,8,99.8729498356142
71328,handan_man1,100,1000,100,8,99.87294993472767
78172,beijing_man1,100,1000,100,8,99.8729500860004
94591,beijing_man1,100,1000,100,8,99.87295018161194
32316,langfang_man1,100,1000,100,8,99.87295021094724
74421,baoding_man1,100,1000,100,8,99.87295055495275
70593,shijiangzhuang_man1,100,1000,100,8,99.87295057018923
81070,baoding_man1,100,1000,100,8,99.87295059115392
69372,cangzhou_man1,100,1000,100,8,99.87295109467111
68623,tangshan_man1,100,1000,100,8,99.87295131429227
93111,beijing_man1,100,1000,100,8,99.87295133796259
78020,handan_man1,100,1000,100,8,99.8729514345585
74021,baoding_man1,100,1000,100,8,99.87295150327436
71005,tianjin_man2,100,1000,100,8,99.87295157608419
75442,beijing_man1,100,1000,100,8,99.87295164323974
87468,tianjin_man2,100,1000,100,8,99.87295174322993
60883,handan_man1,100,1000,100,8,99.8729517914
67728,handan_man1,100,1000,100,8,99.87295184152552
92190,tianjin_man2,100,1000,100,8,99.87295210785355
73721,baoding_man2,100,1000,100,8,99.87295211374436
88390,beijing_man1,100,1000,100,8,99.87295211687623
82619,beijing_man2,100,1000,100,8,99.87295237259431
85338,baoding_man1,100,1000,100,8,99.872952424482
63281,baoding_man1,100,1000,100,8,99.87295253920675
35183,tangshan_man1,100,1000,100,8,99.87295254135414
78492,beijing_man2,100,1000,100,8,99.87295262990703
81274,baoding_man1,100,1000,100,8,99.87295278080859
31214,beijing_man2,100,1000,100,8,99.87295282694501
90398,tianjin_man2,100,1000,100,8,99.87295284751625
75794,shijiangzhuang_man1,100,1000,100,8,99.87295291914772
32551,cangzhou_man1,100,1000,100,8,99.8729529767929
91755,beijing_man2,100,1000,100,8,99.87295299674534
34274,handan_man2,100,1000,100,8,99.87295309181508
79699,shijiangzhuang_man1,100,1000,100,8,99.87295316466236
63698,cangzhou_man1,100,1000,100,8,99.87295345054734
34208,tangshan_man1,100,1000,100,8,99.87295375867934
33399,tianjin_man2,100,1000,100,8,99.8729537597478
36897,shijiangzhuang_man1,100,1000,100,8,99.87295386910193
68956,beijing_man2,100,1000,100,8,99.87295413182841
90337,beijing_man1,100,1000,100,8,99.87295433323871
80733,shijiangzhuang_man1,100,1000,100,8,99.87295450188226
94152,beijing_man2,100,1000,100,8,99.8729545673568
64084,beijing_man1,100,1000,100,8,99.87295474682153
64559,tangshan_man1,100,1000,100,8,99.87295476082836
68230,shijiangzhuang_man1,100,1000,100,8,99.87295492781159
60481,baoding_man2,100,1000,100,8,99.87295496869268
88846,tianjin_man2,100,1000,100,8,99.8729549898592
35524,cangzhou_man2,100,1000,100,8,99.87295524526805
88757,beijing_man1,100,1000,100,8,99.8729553140378
35010,beijing_man1,100,1000,100,8,99.87295532952531
70491,baoding_man1,100,1000,100,8,99.87295543143759
87360,tianjin_man2,100,1000,100,8,99.8729555236691
69407,cangzhou_man1,100,1000,100,8,99.87295554405642
89325,beijing_man1,100,1000,100,8,99.87295554595087
36915,baoding_man1,100,1000,100,8,99.87295556662164
73676,beijing_man1,100,1000,100,8,99.87295559431125
80602,baoding_man2,100,1000,100,8,99.87295567546269
82579,beijing_man1,100,1000,100,8,99.87295569313908
69641,shijiangzhuang_man1,100,1000,100,8,99.87295571728421
86067,beijing_man1,100,1000,100,8,99.87295573794938
73273,baoding_man1,100,1000,100,8,99.87295585322055
82358,baoding_man1,100,1000,100,8,99.87295603263375
30216,hengshui_man1,100,1000,100,8,99.87295629494959
72336,handan_man1,100,1000,100,8,99.87295631407298
92775,beijing_man1,100,1000,100,8,99.87295633902889
30624,zhangjiako_man2,100,1000,100,8,99.87295641233058
69296,beijing_man2,100,1000,100,8,99.8729564124807
78196,baoding_man2,100,1000,100,8,99.87295646197695
35109,zhangjiako_man2,100,1000,100,8,99.8729566166845
84104,tianjin_man2,100,1000,100,8,99.87295663831956
90300,tianjin_man2,100,1000,100,8,99.87295673125402
74259,shijiangzhuang_man1,100,1000,100,8,99.87295696693974
72839,tangshan_man2,100,1000,100,8,99.87295697682123
67753,baoding_man1,100,1000,100,8,99.87295721651577
75123,tianjin_man2,100,1000,100,8,99.87295728590888
32595,hengshui_man2,100,1000,100,8,99.87295728923068
94017,beijing_man1,100,1000,100,8,99.87295741322208
91562,tianjin_man2,100,1000,100,8,99.87295767450954
78304,shijiangzhuang_man1,100,1000,100,8,99.87295769217602
91358,tianjin_man2,100,1000,100,8,99.87295773819267
92969,beijing_man1,100,1000,100,8,99.87295783256874
66275,xingtai_man1,100,1000,100,8,99.8729584022466
68514,cangzhou_man1,100,1000,100,8,99.87295883461088
69518,cangzhou_man2,100,1000,100,8,99.87295895128847
78647,beijing_man1,100,1000,100,8,99.87295895996543
67168,handan_man1,100,1000,100,8,99.87295902867098
81427,beijing_man1,100,1000,100,8,99.87295903148505
61778,cangzhou_man1,100,1000,100,8,99.87295903453129
94419,beijing_man1,100,1000,100,8,99.87295909031852
71560,shijiangzhuang_man1,100,1000,100,8,99.8729593469171
32782,zhangjiako_man1,100,1000,100,8,99.87295934772808
72384,handan_man1,100,1000,100,8,99.8729594068718
80788,tianjin_man2,100,1000,100,8,99.87295941039102
87983,tianjin_man2,100,1000,100,8,99.87295941419708
79700,handan_man1,100,1000,100,8,99.87295952456023
83576,tianjin_man2,100,1000,100,8,99.87295955858735
35399,xingtai_man1,100,1000,100,8,99.87295970149587
34933,tianjin_man2,100,1000,100,8,99.87295985543824
82779,beijing_man1,100,1000,100,8,99.87295997997646
66238,shijiangzhuang_man1,100,1000,100,8,99.87296000723698
92213,beijing_man1,100,1000,100,8,99.87296022908957
33268,beijing_man2,100,1000,100,8,99.87296024336426
70661,beijing_man1,100,1000,100,8,99.87296025870363
32534,baoding_man1,100,1000,100,8,99.87296034074684
37400,xingtai_man1,100,1000,100,8,99.87296035126192
64387,xingtai_man1,100,1000,100,8,99.87296039611255
83001,shijiangzhuang_man1,100,1000,100,8,99.87296045467227
90583,beijing_man1,100,1000,100,8,99.87296049723801
70109,tianjin_man2,100,1000,100,8,99.87296050557806
61704,handan_man1,100,1000,100,8,99.87296059686064
36425,cangzhou_man1,100,1000,100,8,99.87296063375062
62279,tangshan_man2,100,1000,100,8,99.87296069609566
67027,xingtai_man1,100,1000,100,8,99.87296072957959
82105,shijiangzhuang_man1,100,1000,100,8,99.87296104011067
71129,cangzhou_man1,100,1000,100,8,99.8729612681596
33323,hengshui_man2,100,1000,100,8,99.87296132402479
79040,handan_man1,100,1000,100,8,99.87296137796858
74579,shijiangzhuang_man1,100,1000,100,8,99.87296137906915
90396,tianjin_man2,100,1000,100,8,99.87296141965041
82866,baoding_man2,100,1000,100,8,99.87296142587108
76707,beijing_man2,100,1000,100,8,99.87296155574893
38955,baoding_man1,100,1000,100,8,99.87296166041487
60499,xingtai_man1,100,1000,100,8,99.8729617281816
36483,tangshan_man2,100,1000,100,8,99.8729619128318
76315,handan_man1,100,1000,100,8,99.8729619495895
69028,beijing_man1,100,1000,100,8,99.87296198729807
73502,beijing_man2,100,1000,100,8,99.87296200966841
92834,beijing_man2,100,1000,100,8,99.87296208611595
75974,shijiangzhuang_man1,100,1000,100,8,99.8729621496341
32631,beijing_man1,100,1000,100,8,99.87296237218163
81472,tianjin_man2,100,1000,100,8,99.87296246228487
75481,baoding_man1,100,1000,100,8,99.87296268099541
84036,tianjin_man2,100,1000,100,8,99.87296279673981
38893,tangshan_man1,100,1000,100,8,99.87296283743237
83090,cangzhou_man2,100,1000,100,8,99.87296300788866
64439,tangshan_man1,100,1000,100,8,99.87296311206735
62748,beijing_man2,100,1000,100,8,99.87296311662563
31917,tianjin_man2,100,1000,100,8,99.87296313378916
68410,cangzhou_man1,100,1000,100,8,99.8729631908141
60640,handan_man1,100,1000,100,8,99.87296323894616
88037,tianjin_man2,100,1000,100,8,99.87296329348273
33115,hengshui_man1,100,1000,100,8,99.87296334408492
60187,xingtai_man1,100,1000,100,8,99.87296342691526
86099,beijing_man2,100,1000,100,8,99.8729634811822
70665,handan_man1,100,1000,100,8,99.87296352879972
38722,tianjin_man2,100,1000,100,8,99.87296355571316
72312,handan_man2,100,1000,100,8,99.87296362645472
80966,cangzhou_man2,100,1000,100,8,99.8729638184194
68109,tianjin_man2,100,1000,100,8,99.87296387452609
79636,baoding_man1,100,1000,100,8,99.87296405176329
32087,shijiangzhuang_man1,100,1000,100,8,99.87296424539582
91460,tianjin_man2,100,1000,100,8,99.87296429376397
60537,baoding_man2,100,1000,100,8,99.87296429971265
66621,tianjin_man2,100,1000,100,8,99.87296435591331
68408,handan_man1,100,1000,100,8,99.87296458355156
87030,cangzhou_man2,100,1000,100,8,99.87296462356792
68339,xingtai_man1,100,1000,100,8,99.87296484276861
34340,qhd_man1,100,1000,100,8,99.87296484747401
89331,beijing_man1,100,1000,100,8,99.87296514887569
73659,tianjin_man2,100,1000,100,8,99.8729652115278
73340,beijing_man1,100,1000,100,8,99.87296569936542
70934,beijing_man1,100,1000,100,8,99.8729657563266
36760,zhangjiako_man1,100,1000,100,8,99.87296594596023
33919,tianjin_man2,100,1000,100,8,99.87296604294309
67089,baoding_man1,100,1000,100,8,99.87296615760641
32120,chengde_man2,100,1000,100,8,99.87296634466324
82351,beijing_man2,100,1000,100,8,99.87296637261957
79442,beijing_man1,100,1000,100,8,99.87296643474214
60120,handan_man1,100,1000,100,8,99.8729665439564
73915,handan_man2,100,1000,100,8,99.8729665872252
89631,beijing_man1,100,1000,100,8,99.87296663339713
87458,baoding_man2,100,1000,100,8,99.8729666438838
33044,langfang_man1,100,1000,100,8,99.87296672575121
35137,langfang_man1,100,1000,100,8,99.8729667762133
31405,chengde_man2,100,1000,100,8,99.87296680104448
69819,cangzhou_man2,100,1000,100,8,99.87296688649374
78055,handan_man2,100,1000,100,8,99.872966913371
64264,handan_man1,100,1000,100,8,99.87296714728282
94422,beijing_man2,100,1000,100,8,99.87296719855239
32385,tianjin_man2,100,1000,100,8,99.87296733940663
32522,zhangjiako_man1,100,1000,100,8,99.87296740125794
81162,baoding_man1,100,1000,100,8,99.87296742739933
79967,beijing_man1,100,1000,100,8,99.87296747647807
86676,tianjin_man2,100,1000,100,8,99.87296749121501
87025,shijiangzhuang_man1,100,1000,100,8,99.87296750804836
92013,beijing_man1,100,1000,100,8,99.87296750840068
65628,beijing_man2,100,1000,100,8,99.8729675690332
31506,qhd_man2,100,1000,100,8,99.87296815917834
75676,baoding_man1,100,1000,100,8,99.87296816421309
90828,tianjin_man2,100,1000,100,8,99.87296828677208
72433,baoding_man1,100,1000,100,8,99.8729684397904
81340,tianjin_man2,100,1000,100,8,99.87296847113156
89814,tianjin_man2,100,1000,100,8,99.87296851072058
37683,baoding_man2,100,1000,100,8,99.8729685475326
92946,beijing_man1,100,1000,100,8,99.8729686048771
78743,tianjin_man2,100,1000,100,8,99.87296864296515
63182,shijiangzhuang_man1,100,1000,100,8,99.87296869593717
79484,shijiangzhuang_man1,100,1000,100,8,99.87296880789982
77121,baoding_man1,100,1000,100,8,99.8729689618297
78281,cangzhou_man2,100,1000,100,8,99.8729690639392
69565,tangshan_man1,100,1000,100,8,99.87296916877213
86586,baoding_man1,100,1000,100,8,99.87296928095296
38005,tangshan_man2,100,1000,100,8,99.8729693283849
89483,beijing_man2,100,1000,100,8,99.87296940439447
32008,tianjin_man2,100,1000,100,8,99.87296947472679
60413,tianjin_man2,100,1000,100,8,99.87296963872873
79063,tianjin_man2,100,1000,100,8,99.87296970473564
87353,shijiangzhuang_man2,100,1000,100,8,99.8729697595052
89905,beijing_man2,100,1000,100,8,99.87296984119672
72877,baoding_man2,100,1000,100,8,99.87296992088999
37242,langfang_man1,100,1000,100,8,99.8729699346335
77721,baoding_man2,100,1000,100,8,99.87296999378391
36975,cangzhou_man2,100,1000,100,8,99.87297026267233
61404,beijing_man1,100,1000,100,8,99.87297044801906
65084,beijing_man1,100,1000,100,8,99.87297045897193
76193,tianjin_man2,100,1000,100,8,99.8729704823443
70208,shijiangzhuang_man1,100,1000,100,8,99.87297051693308
64188,beijing_man2,100,1000,100,8,99.87297051987824
35130,hengshui_man2,100,1000,100,8,99.87297053950574
37409,chengde_man1,100,1000,100,8,99.87297055573394
84261,shijiangzhuang_man1,100,1000,100,8,99.87297067566811
83408,tianjin_man2,100,1000,100,8,99.8729707615084
39316,zhangjiako_man1,100,1000,100,8,99.87297078973796
85517,shijiangzhuang_man1,100,1000,100,8,99.87297086264743
68708,beijing_man1,100,1000,100,8,99.87297087343612
62017,baoding_man1,100,1000,100,8,99.87297092330513
89830,tianjin_man2,100,1000,100,8,99.87297096307067
32606,tianjin_man2,100,1000,100,8,99.87297103015956
66005,tianjin_man2,100,1000,100,8,99.87297109153134
63012,beijing_man1,100,1000,100,8,99.87297109246778
85396,tianjin_man2,100,1000,100,8,99.87297155615744
65427,handan_man1,100,1000,100,8,99.87297159477002
79472,beijing_man2,100,1000,100,8,99.87297165458436
31500,beijing_man1,100,1000,100,8,99.87297178651916
85484,tianjin_man2,100,1000,100,8,99.87297179405259
83565,shijiangzhuang_man2,100,1000,100,8,99.87297185453673
36190,langfang_man1,100,1000,100,8,99.87297185820366
73304,beijing_man1,100,1000,100,8,99.8729719139032
87404,tianjin_man2,100,1000,100,8,99.87297220601374
38906,handan_man1,100,1000,100,8,99.872972335954
31020,tianjin_man2,100,1000,100,8,99.87297235988135
61332,beijing_man1,100,1000,100,8,99.87297240727719
72999,tianjin_man2,100,1000,100,8,99.8729726220186
67172,beijing_man2,100,1000,100,8,99.87297278923853
90756,tianjin_man2,100,1000,100,8,99.87297288210257
79039,shijiangzhuang_man1,100,1000,100,8,99.87297313310714
76770,xingtai_man1,100,1000,100,8,99.87297344337816
60507,xingtai_man1,100,1000,100,8,99.8729736789909
36563,qhd_man2,100,1000,100,8,99.87297377332874
83718,hengshui_man2,100,1000,100,8,99.87297380460473
90759,beijing_man1,100,1000,100,8,99.87297383724682
73134,handan_man2,100,1000,100,8,99.87297393468862
91213,beijing_man2,100,1000,100,8,99.87297397414282
66511,tangshan_man1,100,1000,100,8,99.87297406506701
76667,beijing_man2,100,1000,100,8,99.87297408032438
79122,beijing_man1,100,1000,100,8,99.87297419453988
32129,handan_man1,100,1000,100,8,99.87297420438854
73447,baoding_man1,100,1000,100,8,99.87297420473615
93647,beijing_man2,100,1000,100,8,99.87297426357598
67841,baoding_man2,100,1000,100,8,99.87297432041436
65041,baoding_man2,100,1000,100,8,99.87297432370362
31065,baoding_man1,100,1000,100,8,99.87297433155749
71076,shijiangzhuang_man1,100,1000,100,8,99.8729743464241
65280,handan_man1,100,1000,100,8,99.8729743719165
68126,shijiangzhuang_man1,100,1000,100,8,99.87297437543631
65314,cangzhou_man1,100,1000,100,8,99.87297456266442
33409,cangzhou_man1,100,1000,100,8,99.87297486365019
70093,cangzhou_man1,100,1000,100,8,99.87297512605953
75769,shijiangzhuang_man1,100,1000,100,8,99.87297514135894
91454,tianjin_man2,100,1000,100,8,99.87297533418227
37221,beijing_man1,100,1000,100,8,99.87297534408157
80117,beijing_man2,100,1000,100,8,99.8729753446573
61570,cangzhou_man1,100,1000,100,8,99.87297537491393
68062,shijiangzhuang_man1,100,1000,100,8,99.87297558301168
80270,handan_man2,100,1000,100,8,99.87297571553975
74908,tianjin_man2,100,1000,100,8,99.87297572706996
74678,tianjin_man2,100,1000,100,8,99.8729758202895
86925,shijiangzhuang_man1,100,1000,100,8,99.87297596067836
69856,beijing_man1,100,1000,100,8,99.87297600996389
84568,tianjin_man2,100,1000,100,8,99.87297620909442
68458,cangzhou_man2,100,1000,100,8,99.87297626686701
92278,tianjin_man2,100,1000,100,8,99.87297631496521
30011,qhd_man2,100,1000,100,8,99.87297649774465
65037,tianjin_man2,100,1000,100,8,99.87297651203299
34408,chengde_man1,100,1000,100,8,99.8729769928051
73205,tangshan_man2,100,1000,100,8,99.8729770050391
33868,shijiangzhuang_man1,100,1000,100,8,99.87297712476725
79606,baoding_man1,100,1000,100,8,99.87297721584812
32374,hengshui_man1,100,1000,100,8,99.87297721993899
83442,cangzhou_man2,100,1000,100,8,99.8729772939152
77570,xingtai_man1,100,1000,100,8,99.8729775954676
72665,tangshan_man2,100,1000,100,8,99.87297764745605
77341,baoding_man1,100,1000,100,8,99.87297768028881
60118,shijiangzhuang_man1,100,1000,100,8,99.87297814206433
36921,beijing_man2,100,1000,100,8,99.8729782729311
88386,cangzhou_man2,100,1000,100,8,99.87297833709292
89622,tianjin_man2,100,1000,100,8,99.87297837004427
93321,beijing_man2,100,1000,100,8,99.87297842862199
62664,handan_man1,100,1000,100,8,99.87297845528019
33389,tangshan_man2,100,1000,100,8,99.87297849123814
90790,tianjin_man2,100,1000,100,8,99.872978499832
93152,beijing_man1,100,1000,100,8,99.87297854907496
81168,tianjin_man2,100,1000,100,8,99.8729786291818
76737,beijing_man2,100,1000,100,8,99.87297863621562
34606,xingtai_man1,100,1000,100,8,99.87297871786782
75018,tianjin_man2,100,1000,100,8,99.8729787974274
80954,baoding_man1,100,1000,100,8,99.87297883166762
38705,chengde_man1,100,1000,100,8,99.87297886098851
30523,cangzhou_man1,100,1000,100,8,99.87297905778723
34122,chengde_man1,100,1000,100,8,99.87297920979097
86340,tianjin_man2,100,1000,100,8,99.87297927475807
38106,langfang_man1,100,1000,100,8,99.87297936212778
82773,shijiangzhuang_man1,100,1000,100,8,99.87297955900534
72798,handan_man2,100,1000,100,8,99.87297957777552
81673,shijiangzhuang_man1,100,1000,100,8,99.87297995218816
87231,beijing_man1,100,1000,100,8,99.87298012066704
66803,xingtai_man1,100,1000,100,8,99.87298019443472
86162,cangzhou_man2,100,1000,100,8,99.87298028033912
83179,beijing_man2,100,1000,100,8,99.87298028918917
36958,tianjin_man2,100,1000,100,8,99.8729802907487
62893,tianjin_man2,100,1000,100,8,99.87298032887298
37481,chengde_man1,100,1000,100,8,99.87298052969754
85820,tianjin_man2,100,1000,100,8,99.87298056441404
32679,chengde_man2,100,1000,100,8,99.87298058467988
64090,cangzhou_man1,100,1000,100,8,99.87298059790997
74559,shijiangzhuang_man1,100,1000,100,8,99.8729806091361
62903,tangshan_man2,100,1000,100,8,99.87298065086318
63292,beijing_man1,100,1000,100,8,99.8729807600033
85370,baoding_man2,100,1000,100,8,99.87298080917532
84391,beijing_man1,100,1000,100,8,99.87298091366792
62209,baoding_man2,100,1000,100,8,99.87298094346941
37486,tianjin_man2,100,1000,100,8,99.87298096460172
84859,beijing_man1,100,1000,100,8,99.87298099164047
87129,shijiangzhuang_man1,100,1000,100,8,99.87298101256552
93062,beijing_man1,100,1000,100,8,99.87298115016843
83690,baoding_man2,100,1000,100,8,99.87298115771031
67523,handan_man1,100,1000,100,8,99.87298118613448
85315,beijing_man2,100,1000,100,8,99.87298119062635
37956,hengshui_man1,100,1000,100,8,99.87298136663006
60083,xingtai_man1,100,1000,100,8,99.87298163740233
86532,tianjin_man2,100,1000,100,8,99.87298171682728
61748,beijing_man2,100,1000,100,8,99.87298176197463
76754,shijiangzhuang_man1,100,1000,100,8,99.87298198350084
35815,xingtai_man1,100,1000,100,8,99.87298210912793
77930,handan_man1,100,1000,100,8,99.8729821126376
88120,beijing_man1,100,1000,100,8,99.87298217162625
91402,tianjin_man2,100,1000,100,8,99.87298262782633
90519,beijing_man1,100,1000,100,8,99.87298266469828
71422,shijiangzhuang_man1,100,1000,100,8,99.8729826902691
35055,qhd_man2,100,1000,100,8,99.87298269807759
61887,tangshan_man2,100,1000,100,8,99.87298275655274
66878,shijiangzhuang_man1,100,1000,100,8,99.87298296693578
65932,beijing_man1,100,1000,100,8,99.87298298873884
90553,beijing_man2,100,1000,100,8,99.87298339300324
78559,shijiangzhuang_man1,100,1000,100,8,99.87298356023076
91250,tianjin_man2,100,1000,100,8,99.87298356848062
32835,chengde_man2,100,1000,100,8,99.87298359494598
74404,shijiangzhuang_man1,100,1000,100,8,99.87298366244453
81702,cangzhou_man2,100,1000,100,8,99.87298401011795
38140,zhangjiako_man1,100,1000,100,8,99.87298404173058
30276,cangzhou_man1,100,1000,100,8,99.87298409064978
31844,qhd_man2,100,1000,100,8,99.8729841032
38116,zhangjiako_man2,100,1000,100,8,99.87298410937893
87090,baoding_man2,100,1000,100,8,99.87298429113848
82466,baoding_man1,100,1000,100,8,99.87298431780631
93744,beijing_man1,100,1000,100,8,99.87298435916283
94186,beijing_man1,100,1000,100,8,99.872984581797
78578,tianjin_man2,100,1000,100,8,99.87298478083709
79725,handan_man1,100,1000,100,8,99.87298479627768
32347,shijiangzhuang_man1,100,1000,100,8,99.87298498918204
82155,beijing_man1,100,1000,100,8,99.87298504297083
94911,beijing_man2,100,1000,100,8,99.87298509934513
30936,zhangjiako_man2,100,1000,100,8,99.87298538744605
91692,tianjin_man2,100,1000,100,8,99.87298543256806
90590,tianjin_man2,100,1000,100,8,99.87298548718924
31645,shijiangzhuang_man1,100,1000,100,8,99.87298549654278
90544,tianjin_man2,100,1000,100,8,99.87298558688488
31062,tangshan_man2,100,1000,100,8,99.87298566466481
37279,cangzhou_man1,100,1000,100,8,99.87298579000358
38190,langfang_man1,100,1000,100,8,99.87298582486046
30229,hengshui_man2,100,1000,100,8,99.87298588054676
39420,tianjin_man2,100,1000,100,8,99.87298602827636
85805,shijiangzhuang_man2,100,1000,100,8,99.87298621967574
37710,langfang_man1,100,1000,100,8,99.87298633479159
72914,beijing_man2,100,1000,100,8,99.87298648988873
62637,tianjin_man2,100,1000,100,8,99.87298663913974
